Age,Attrition,Non-Travel,Travel_Frequently,Travel_Rarely,DailyRate,Human Resources,Research & Development,Sales,DistanceFromHome,Education,Technical Degree,Marketing,Medical,Other,Life Sciences,EnvironmentSatisfaction,Male,Female,HourlyRate,JobInvolvement,JobLevel,Research Director,Sales Representative,Manager,Healthcare Representative,Manufacturing Director,Laboratory Technician,Research Scientist,Sales Executive,JobSatisfaction,MaritalStatusDivorced,MaritalStatusMarried,MaritalStatusSingle,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OvertimeNo,OvertimeYes,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38,0,0,0,1,168,0,1,0,1,3,0,0,0,0,1,3,0,1,81,3,3,0,0,0,0,1,0,0,0,3,0,0,1,7861,15397,4,0,1,14,3,4,80,0,10,4,4,1,0,0,0
26,0,0,0,1,1355,1,0,0,25,1,0,0,0,0,1,3,0,1,61,3,1,0,0,0,0,0,0,0,0,3,0,1,0,2942,8916,1,1,0,23,4,4,80,1,8,3,3,8,7,5,7
37,0,0,0,1,1115,0,1,0,1,4,0,0,0,0,1,1,1,0,51,2,2,0,0,0,0,1,0,0,0,3,1,0,0,5993,2689,1,1,0,18,3,3,80,1,7,2,4,7,5,0,7
33,1,0,0,1,465,0,1,0,2,2,0,0,0,0,1,1,0,1,39,3,1,0,0,0,0,0,1,0,0,1,0,1,0,2707,21509,7,1,0,20,4,1,80,0,13,3,4,9,7,1,7
27,0,1,0,0,1277,0,1,0,8,5,0,0,0,0,1,1,1,0,87,1,1,0,0,0,0,0,1,0,0,3,0,1,0,4621,5869,1,1,0,19,3,4,80,3,3,4,3,3,2,1,2
35,1,0,0,1,556,0,1,0,23,2,0,0,0,0,1,2,1,0,50,2,2,0,0,0,0,1,0,0,0,3,0,1,0,5916,15497,3,0,1,13,3,1,80,0,8,1,3,1,0,0,1
46,0,0,1,0,638,0,1,0,1,3,0,0,1,0,0,3,1,0,40,2,3,0,0,0,1,0,0,0,0,1,0,1,0,10673,3142,2,0,1,13,3,3,80,1,21,5,2,10,9,9,5
42,0,1,0,0,495,0,1,0,2,1,0,0,0,0,1,3,1,0,37,3,4,0,0,1,0,0,0,0,0,3,0,1,0,17861,26582,0,0,1,13,3,4,80,0,21,3,2,20,8,2,10
31,0,0,0,1,688,0,0,1,7,3,0,0,0,0,1,3,1,0,44,2,3,0,0,1,0,0,0,0,0,4,1,0,0,11557,25291,9,1,0,21,4,3,80,1,10,3,2,5,4,0,1
32,0,0,0,1,495,0,1,0,10,3,0,0,1,0,0,3,1,0,64,3,3,0,0,1,0,0,0,0,0,4,0,0,1,11244,21072,2,1,0,25,4,2,80,0,10,5,4,5,2,0,0
36,0,0,0,1,429,0,1,0,2,4,0,0,0,0,1,3,0,1,53,3,2,0,0,0,0,1,0,0,0,2,0,0,1,5410,2323,9,0,1,11,3,4,80,0,18,2,3,16,14,5,12
24,0,1,0,0,673,0,1,0,11,2,0,0,0,1,0,1,0,1,96,4,2,0,0,0,0,1,0,0,0,3,1,0,0,4011,8232,0,1,0,18,3,4,80,1,5,5,2,4,2,1,3
41,0,0,0,1,1206,0,0,1,23,2,0,0,0,0,1,4,1,0,80,3,3,0,0,0,0,0,0,0,1,3,0,0,1,7082,11591,3,0,1,16,3,4,80,0,21,2,3,2,0,0,2
36,1,0,0,1,885,0,1,0,16,4,0,0,0,0,1,3,0,1,43,4,1,0,0,0,0,0,1,0,0,1,0,0,1,2743,8269,1,1,0,16,3,3,80,0,18,1,3,17,13,15,14
30,0,0,1,0,160,0,1,0,3,3,0,0,1,0,0,3,0,1,71,3,1,0,0,0,0,0,0,1,0,3,1,0,0,2083,22653,1,1,0,20,4,3,80,1,1,2,3,1,0,0,0
38,0,1,0,0,573,0,1,0,6,3,0,0,1,0,0,2,0,1,79,1,2,0,0,0,0,0,0,1,0,4,1,0,0,5329,15717,7,0,1,12,3,4,80,3,17,3,3,13,11,1,9
25,1,0,0,1,383,0,0,1,9,2,0,0,0,0,1,1,1,0,68,2,1,0,1,0,0,0,0,0,0,1,0,1,0,4400,15182,3,1,0,12,3,1,80,0,6,2,3,3,2,2,2
38,0,0,0,1,1380,0,1,0,9,2,0,0,0,0,1,3,0,1,75,3,1,0,0,0,0,0,1,0,0,4,0,0,1,2288,6319,1,1,0,12,3,3,80,0,2,3,3,2,2,2,1
37,0,0,0,1,1225,0,1,0,10,2,0,0,0,0,1,4,1,0,80,4,1,0,0,0,0,0,0,1,0,4,0,0,1,4680,15232,3,1,0,17,3,1,80,0,4,2,3,1,0,0,0
31,1,0,0,1,330,0,1,0,22,4,0,0,1,0,0,4,1,0,98,3,2,0,0,0,0,1,0,0,0,3,0,1,0,6179,21057,1,0,1,15,3,4,80,2,10,3,2,10,2,6,7
57,0,0,0,1,593,0,1,0,1,4,0,0,1,0,0,4,1,0,88,3,2,0,0,0,1,0,0,0,0,3,0,1,0,6755,2967,2,1,0,11,3,3,80,0,15,2,3,3,2,1,2
32,0,0,0,1,1018,0,1,0,2,4,0,0,1,0,0,1,0,1,74,4,2,0,0,0,0,0,0,1,0,4,0,0,1,5055,10557,7,1,0,16,3,3,80,0,10,0,2,7,7,0,7
26,1,0,0,1,1330,0,1,0,21,3,0,0,1,0,0,1,1,0,37,3,1,0,0,0,0,0,1,0,0,3,1,0,0,2377,19373,1,1,0,20,4,3,80,1,1,0,2,1,1,0,0
36,1,0,0,1,885,0,1,0,16,4,0,0,0,0,1,3,0,1,43,4,1,0,0,0,0,0,1,0,0,1,0,0,1,2743,8269,1,1,0,16,3,3,80,0,18,1,3,17,13,15,14
36,0,1,0,0,894,0,1,0,1,4,0,0,1,0,0,4,0,1,33,2,2,0,0,0,0,1,0,0,0,3,0,1,0,4374,15411,0,1,0,15,3,3,80,0,4,6,3,3,2,1,2
18,1,0,1,0,544,0,0,1,3,2,0,0,1,0,0,2,0,1,70,3,1,0,1,0,0,0,0,0,0,4,0,0,1,1569,18420,1,0,1,12,3,3,80,0,0,2,4,0,0,0,0
35,1,0,1,0,880,0,0,1,12,4,0,0,0,1,0,4,1,0,36,3,2,0,0,0,0,0,0,0,1,4,0,0,1,4581,10414,3,0,1,24,4,1,80,0,13,2,4,11,9,6,7
50,1,0,0,1,869,0,0,1,3,2,0,1,0,0,0,1,1,0,86,2,1,0,1,0,0,0,0,0,0,3,0,1,0,2683,3810,1,0,1,14,3,3,80,0,3,2,3,3,2,0,2
41,0,0,0,1,509,0,1,0,7,2,1,0,0,0,0,2,0,1,43,4,1,0,0,0,0,0,0,1,0,3,0,1,0,3376,18863,1,1,0,13,3,3,80,0,10,3,3,10,6,0,8
42,0,0,0,1,544,1,0,0,2,1,1,0,0,0,0,3,1,0,52,3,1,0,0,0,0,0,0,0,0,3,1,0,0,2696,24017,0,0,1,11,3,3,80,1,4,5,3,3,2,1,0
51,0,0,0,1,770,1,0,0,5,3,0,0,0,0,1,3,1,0,84,3,4,0,0,1,0,0,0,0,0,2,1,0,0,14026,17588,1,0,1,11,3,2,80,1,33,2,3,33,9,0,10
25,1,0,0,1,867,0,0,1,19,2,0,1,0,0,0,3,1,0,36,2,1,0,1,0,0,0,0,0,0,2,0,1,0,2413,18798,1,0,1,18,3,3,80,3,1,2,3,1,0,0,0
45,0,1,0,0,1050,0,0,1,9,4,0,0,0,0,1,2,0,1,65,2,2,0,0,0,0,0,0,0,1,3,0,1,0,5593,17970,1,1,0,13,3,4,80,1,15,2,3,15,10,4,12
26,1,1,0,0,265,0,0,1,29,2,0,0,1,0,0,2,1,0,79,1,2,0,0,0,0,0,0,0,1,1,0,0,1,4969,21813,8,1,0,18,3,4,80,0,7,6,3,2,2,2,2
43,0,0,0,1,920,0,1,0,3,3,0,0,0,0,1,3,1,0,96,1,5,1,0,0,0,0,0,0,0,4,0,1,0,19740,18625,3,1,0,14,3,2,80,1,25,2,3,8,7,0,7
25,1,0,0,1,1219,0,1,0,4,1,1,0,0,0,0,4,1,0,32,3,1,0,0,0,0,0,1,0,0,4,0,1,0,3691,4605,1,0,1,15,3,2,80,1,7,3,4,7,7,5,6
19,1,0,0,1,419,0,0,1,21,3,0,0,0,1,0,4,1,0,37,2,1,0,1,0,0,0,0,0,0,2,0,0,1,2121,9947,1,0,1,13,3,2,80,0,1,3,4,1,0,0,0
38,1,0,0,1,1180,0,1,0,29,1,0,0,1,0,0,2,1,0,70,3,2,0,0,0,1,0,0,0,0,1,0,1,0,6673,11354,7,0,1,19,3,2,80,0,17,2,3,1,0,0,0
58,0,0,0,1,682,0,0,1,10,4,0,0,1,0,0,4,1,0,37,3,4,0,0,0,0,0,0,0,1,3,0,0,1,13872,24409,0,1,0,13,3,3,80,0,38,1,2,37,10,1,8
47,1,0,1,0,1093,0,0,1,9,3,0,0,0,0,1,3,1,0,82,1,4,0,0,0,0,0,0,0,1,3,0,1,0,12936,24164,7,1,0,11,3,3,80,0,25,3,1,23,5,14,10
34,0,0,1,0,303,0,0,1,2,4,0,1,0,0,0,3,0,1,75,3,1,0,1,0,0,0,0,0,0,3,0,1,0,2231,11314,6,1,0,18,3,4,80,1,6,3,3,4,3,1,2
52,0,0,1,0,322,0,1,0,28,2,0,0,1,0,0,4,0,1,59,4,4,0,0,0,0,1,0,0,0,3,0,1,0,13247,9731,2,0,1,11,3,2,80,1,24,3,2,5,3,0,2
29,0,0,0,1,986,0,1,0,3,4,0,0,1,0,0,2,1,0,93,2,3,1,0,0,0,0,0,0,0,3,0,1,0,11935,21526,1,1,0,18,3,3,80,0,10,2,3,10,2,0,7
26,1,0,0,1,1330,0,1,0,21,3,0,0,1,0,0,1,1,0,37,3,1,0,0,0,0,0,1,0,0,3,1,0,0,2377,19373,1,1,0,20,4,3,80,1,1,0,2,1,1,0,0
60,0,0,0,1,1179,0,0,1,16,4,0,1,0,0,0,1,1,0,84,3,2,0,0,0,0,0,0,0,1,1,0,0,1,5405,11924,8,1,0,14,3,4,80,0,10,1,3,2,2,2,2
29,1,0,0,1,341,0,0,1,1,3,0,0,1,0,0,2,0,1,48,2,1,0,1,0,0,0,0,0,0,3,1,0,0,2800,23522,6,0,1,19,3,3,80,3,5,3,3,3,2,0,2
33,1,0,0,1,118,0,0,1,16,3,0,1,0,0,0,1,0,1,69,3,2,0,0,0,0,0,0,0,1,1,0,0,1,5324,26507,5,1,0,15,3,3,80,0,6,3,3,3,2,0,2
38,0,0,1,0,594,0,1,0,2,2,0,0,1,0,0,3,0,1,75,2,1,0,0,0,0,0,1,0,0,2,0,1,0,2468,15963,4,1,0,14,3,2,80,1,9,4,2,6,1,0,5
35,1,0,1,0,130,0,1,0,25,4,0,0,0,0,1,4,0,1,96,3,1,0,0,0,0,0,0,1,0,2,1,0,0,2022,16612,1,0,1,19,3,1,80,1,10,3,2,10,2,7,8
33,0,0,0,1,931,0,1,0,14,3,0,0,1,0,0,4,0,1,72,3,1,0,0,0,0,0,0,1,0,2,0,1,0,2756,4673,1,1,0,13,3,4,80,1,8,5,3,8,7,1,6
35,0,0,0,1,776,0,0,1,1,4,0,1,0,0,0,3,1,0,32,2,2,0,0,0,0,0,0,0,1,1,0,0,1,4312,23016,0,1,0,14,3,2,80,0,16,2,3,15,13,2,8
34,0,0,1,0,878,0,1,0,10,4,0,0,1,0,0,4,1,0,43,3,1,0,0,0,0,0,0,1,0,3,1,0,0,3815,5972,1,0,1,17,3,4,80,1,5,4,4,5,3,2,0
31,0,0,0,1,106,1,0,0,2,3,0,0,0,0,0,1,1,0,62,2,2,0,0,0,0,0,0,0,0,1,0,1,0,6410,17822,3,1,0,12,3,4,80,0,9,1,3,2,2,1,0
30,0,0,0,1,288,0,1,0,2,3,0,0,0,0,1,3,1,0,99,2,2,0,0,0,1,0,0,0,0,4,0,1,0,4152,15830,1,1,0,19,3,1,80,3,11,3,3,11,10,10,8
31,0,0,1,0,793,0,0,1,20,3,0,0,0,0,1,3,1,0,67,4,1,0,1,0,0,0,0,0,0,4,0,1,0,2791,21981,0,1,0,12,3,1,80,1,3,4,3,2,2,2,2
34,0,0,0,1,1031,0,1,0,6,4,0,0,0,0,1,3,0,1,45,2,2,0,0,0,0,0,0,1,0,2,1,0,0,4505,15000,6,1,0,15,3,3,80,1,12,3,3,1,0,0,0
24,1,0,0,1,240,1,0,0,22,1,0,0,0,0,0,4,1,0,58,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1555,11585,1,1,0,11,3,3,80,1,1,2,3,1,0,0,0
21,1,0,1,0,251,0,1,0,10,2,0,0,0,0,1,1,0,1,45,2,1,0,0,0,0,0,1,0,0,3,0,0,1,2625,25308,1,1,0,20,4,3,80,0,2,2,1,2,2,2,2
50,0,0,0,1,797,0,1,0,4,1,0,0,0,0,1,1,1,0,96,3,5,1,0,0,0,0,0,0,0,2,1,0,0,19144,15815,3,1,0,14,3,1,80,2,28,4,2,10,4,1,6
36,0,0,0,1,1396,0,1,0,5,2,0,0,0,0,1,4,1,0,62,3,2,0,0,0,0,0,1,0,0,2,0,0,1,5914,9945,8,1,0,16,3,4,80,0,16,3,4,13,11,3,7
29,0,0,0,1,352,1,0,0,6,1,0,0,1,0,0,4,1,0,87,2,1,0,0,0,0,0,0,0,0,2,0,1,0,2804,15434,1,1,0,11,3,4,80,0,1,3,3,1,0,0,0
43,0,0,0,1,1291,0,1,0,15,2,0,0,0,0,1,3,1,0,65,2,4,1,0,0,0,0,0,0,0,3,0,1,0,17603,3525,1,1,0,24,4,1,80,1,14,3,3,14,10,6,11
27,0,0,1,0,1242,0,0,1,20,3,0,0,0,0,1,4,0,1,90,3,2,0,0,0,0,0,0,0,1,3,0,0,1,9981,12916,1,1,0,14,3,4,80,0,7,2,3,7,7,0,7
25,0,0,0,1,959,0,0,1,28,3,0,0,0,0,1,1,1,0,41,2,2,0,0,0,0,0,0,0,1,3,0,1,0,8639,24835,2,1,0,18,3,4,80,0,6,3,3,2,2,2,2
47,1,0,1,0,1093,0,0,1,9,3,0,0,0,0,1,3,1,0,82,1,4,0,0,0,0,0,0,0,1,3,0,1,0,12936,24164,7,1,0,11,3,3,80,0,25,3,1,23,5,14,10
24,1,0,1,0,381,0,1,0,9,3,0,0,1,0,0,2,1,0,89,3,1,0,0,0,0,0,1,0,0,1,0,0,1,3172,16998,2,0,1,11,3,3,80,0,4,2,2,0,0,0,0
40,0,0,0,1,1308,0,1,0,14,3,0,0,1,0,0,3,1,0,44,2,5,1,0,0,0,0,0,0,0,3,0,0,1,19626,17544,1,1,0,14,3,1,80,0,21,2,4,20,7,4,9
40,1,0,0,1,676,0,1,0,9,4,0,0,0,0,1,4,1,0,86,3,1,0,0,0,0,0,1,0,0,1,0,0,1,2018,21831,3,1,0,14,3,2,80,0,15,3,1,5,4,1,0
41,0,0,0,1,930,0,0,1,3,3,0,0,0,0,1,3,1,0,57,2,2,0,0,0,0,0,0,0,1,2,1,0,0,8938,12227,2,1,0,11,3,3,80,1,14,5,3,5,4,0,4
40,0,0,0,1,1416,0,1,0,2,2,0,0,1,0,0,1,1,0,49,3,5,1,0,0,0,0,0,0,0,3,1,0,0,19436,5949,0,1,0,19,3,4,80,1,22,5,3,21,7,3,9
28,0,0,0,1,304,0,0,1,9,4,0,0,0,0,1,2,1,0,92,3,2,0,0,0,0,0,0,0,1,4,0,0,1,5253,20750,1,1,0,16,3,4,80,0,7,1,3,7,5,0,7
27,0,0,0,1,618,0,1,0,4,3,0,0,0,0,1,2,0,1,76,3,1,0,0,0,0,0,0,1,0,3,0,0,1,2318,17808,1,1,0,19,3,3,80,0,1,2,3,1,1,0,0
40,1,0,0,1,575,0,0,1,22,2,0,1,0,0,0,3,1,0,68,2,2,0,0,0,0,0,0,0,1,3,0,1,0,6380,6110,2,0,1,12,3,1,80,2,8,6,3,6,4,1,0
38,0,0,0,1,1153,0,1,0,6,2,0,0,0,1,0,4,0,1,40,2,1,0,0,0,0,0,1,0,0,3,0,1,0,3702,16376,1,1,0,11,3,2,80,1,5,3,3,5,4,0,4
51,1,0,0,1,1323,0,1,0,4,4,0,0,0,0,1,1,1,0,34,3,1,0,0,0,0,0,0,1,0,3,0,1,0,2461,10332,9,0,1,12,3,3,80,3,18,2,4,10,0,2,7
50,0,0,0,1,1452,0,1,0,11,3,0,0,0,0,1,3,0,1,53,3,5,0,0,1,0,0,0,0,0,2,0,0,1,19926,17053,3,1,0,15,3,2,80,0,21,5,3,5,4,4,4
31,1,1,0,0,335,0,1,0,9,2,0,0,1,0,0,3,1,0,46,2,1,0,0,0,0,0,0,1,0,1,0,0,1,2321,10322,0,0,1,22,4,1,80,0,4,0,3,3,2,1,2
45,0,0,0,1,538,0,1,0,1,4,1,0,0,0,0,1,1,0,66,3,3,0,0,0,1,0,0,0,0,2,1,0,0,7441,20933,1,1,0,12,3,1,80,3,10,4,3,10,8,7,7
33,1,0,0,1,465,0,1,0,2,2,0,0,0,0,1,1,0,1,39,3,1,0,0,0,0,0,1,0,0,1,0,1,0,2707,21509,7,1,0,20,4,1,80,0,13,3,4,9,7,1,7
36,0,0,1,0,1480,0,1,0,3,2,0,0,1,0,0,4,1,0,30,3,1,0,0,0,0,0,1,0,0,2,0,0,1,2088,15062,4,1,0,12,3,3,80,0,13,3,2,8,7,7,2
37,0,0,1,0,1231,0,0,1,21,2,0,0,1,0,0,3,0,1,54,3,1,0,1,0,0,0,0,0,0,4,0,1,0,2973,21222,5,1,0,15,3,2,80,1,10,3,3,5,4,0,0
22,0,0,0,1,594,0,1,0,2,1,1,0,0,0,0,3,1,0,100,3,1,0,0,0,0,0,1,0,0,4,0,1,0,2523,19299,0,1,0,14,3,3,80,1,3,2,3,2,1,2,1
34,1,0,1,0,988,1,0,0,23,3,0,0,0,0,0,2,0,1,43,3,3,0,0,0,0,0,0,0,0,1,1,0,0,9950,11533,9,0,1,15,3,3,80,3,11,2,3,3,2,0,2
56,1,0,0,1,441,0,1,0,14,4,0,0,0,0,1,2,0,1,72,3,1,0,0,0,0,0,0,1,0,2,0,1,0,4963,4510,9,0,1,18,3,1,80,3,7,2,3,5,4,4,3
31,0,0,0,1,1079,0,0,1,10,2,0,0,1,0,0,3,0,1,86,3,2,0,0,0,0,0,0,0,1,4,1,0,0,6583,20115,2,0,1,11,3,4,80,1,8,2,3,5,2,1,4
53,1,0,0,1,607,0,1,0,2,5,1,0,0,0,0,3,0,1,78,2,3,0,0,0,0,1,0,0,0,4,0,1,0,10169,14618,0,1,0,16,3,2,80,1,34,4,3,33,7,1,9
40,1,0,0,1,299,0,0,1,25,4,0,1,0,0,0,4,1,0,57,2,3,0,0,0,0,0,0,0,1,2,0,0,1,9094,17235,2,0,1,12,3,3,80,0,9,2,3,5,4,1,0
32,1,0,1,0,238,0,1,0,5,2,0,0,0,0,1,1,0,1,47,4,1,0,0,0,0,0,0,1,0,3,0,0,1,2432,15318,3,0,1,14,3,1,80,0,8,2,3,4,1,0,3
22,0,1,0,0,457,0,1,0,26,2,0,0,0,1,0,2,0,1,85,2,1,0,0,0,0,0,0,1,0,3,0,1,0,2814,10293,1,0,1,14,3,2,80,0,4,2,2,4,2,1,3
35,0,0,0,1,287,0,1,0,1,4,0,0,0,0,1,3,0,1,62,1,1,0,0,0,0,0,0,1,0,4,0,1,0,2977,8952,1,1,0,12,3,4,80,1,4,5,3,4,3,1,1
27,0,0,1,0,829,0,0,1,8,1,0,1,0,0,0,3,1,0,84,3,2,0,0,0,0,0,0,0,1,4,0,1,0,4342,24008,0,1,0,19,3,2,80,1,5,3,3,4,2,1,1
42,0,0,0,1,1332,0,1,0,2,4,0,0,0,1,0,1,1,0,98,2,2,0,0,0,1,0,0,0,0,4,0,0,1,6781,17078,3,1,0,23,4,2,80,0,14,6,3,1,0,0,0
32,1,0,0,1,515,0,1,0,1,3,0,0,0,0,1,4,1,0,62,2,1,0,0,0,0,0,1,0,0,3,0,0,1,3730,9571,0,0,1,14,3,4,80,0,4,2,1,3,2,1,2
56,0,0,1,0,906,0,0,1,6,3,0,0,0,0,1,3,0,1,86,4,4,0,0,0,0,0,0,0,1,1,0,1,0,13212,18256,9,1,0,11,3,4,80,3,36,0,2,7,7,7,7
44,1,0,0,1,621,0,1,0,15,3,0,0,1,0,0,1,0,1,73,3,3,0,0,0,1,0,0,0,0,4,0,1,0,7978,14075,1,1,0,11,3,4,80,1,10,2,3,10,7,0,5
43,0,1,0,0,1344,0,1,0,7,3,0,0,1,0,0,4,1,0,37,4,1,0,0,0,0,0,0,1,0,4,1,0,0,2089,5228,4,1,0,14,3,4,80,3,7,3,4,5,4,2,2
55,1,0,0,1,436,0,0,1,2,1,0,0,1,0,0,3,1,0,37,3,2,0,0,0,0,0,0,0,1,4,0,0,1,5160,21519,4,1,0,16,3,3,80,0,12,3,2,9,7,7,3
29,0,0,0,1,332,1,0,0,17,3,0,0,0,1,0,2,1,0,51,2,3,0,0,0,0,0,0,0,0,1,0,0,1,7988,9769,1,1,0,13,3,1,80,0,10,3,2,10,9,0,9
49,0,0,0,1,1261,0,1,0,7,3,0,0,0,1,0,2,1,0,31,2,3,0,0,0,1,0,0,0,0,3,0,0,1,10965,12066,8,1,0,24,4,3,80,0,26,2,3,5,2,0,0
30,1,0,0,1,138,0,1,0,22,3,0,0,0,0,1,1,0,1,48,3,1,0,0,0,0,0,0,1,0,3,0,1,0,2132,11539,4,0,1,11,3,2,80,0,7,2,3,5,2,0,1
37,1,0,0,1,370,0,1,0,10,4,0,0,1,0,0,4,1,0,58,3,2,0,0,0,0,1,0,0,0,1,0,0,1,4213,4992,1,1,0,15,3,2,80,0,10,4,1,10,3,0,8
28,0,0,0,1,440,0,1,0,21,3,0,0,1,0,0,3,1,0,42,3,1,0,0,0,0,0,0,1,0,4,0,1,0,2713,6672,1,1,0,11,3,3,80,1,5,2,1,5,2,0,2
55,0,0,0,1,836,0,1,0,8,3,0,0,1,0,0,4,0,1,33,3,4,0,0,1,0,0,0,0,0,3,1,0,0,14756,19730,2,0,1,14,3,3,80,3,21,2,3,5,0,0,2
28,1,0,1,0,1009,0,1,0,1,3,0,0,1,0,0,1,1,0,45,2,1,0,0,0,0,0,1,0,0,2,1,0,0,2596,7160,1,1,0,15,3,1,80,2,1,2,3,1,0,0,0
19,1,0,1,0,602,0,0,1,1,1,1,0,0,0,0,3,0,1,100,1,1,0,1,0,0,0,0,0,0,1,0,0,1,2325,20989,0,1,0,21,4,1,80,0,1,5,4,0,0,0,0
42,0,0,0,1,462,0,0,1,14,2,0,0,1,0,0,3,0,1,68,2,2,0,0,0,0,0,0,0,1,3,0,0,1,6244,7824,7,1,0,17,3,1,80,0,10,6,3,5,4,0,3
29,0,0,1,0,410,0,1,0,2,1,0,0,0,0,1,4,0,1,97,3,1,0,0,0,0,0,1,0,0,2,0,1,0,3180,4668,0,1,0,13,3,3,80,3,4,3,3,3,2,0,2
39,1,0,0,1,360,0,1,0,23,3,0,0,1,0,0,3,1,0,93,3,1,0,0,0,0,0,0,1,0,1,0,0,1,3904,22154,0,1,0,13,3,1,80,0,6,2,3,5,2,0,3
27,1,0,0,1,1420,0,0,1,2,1,0,1,0,0,0,3,1,0,85,3,1,0,1,0,0,0,0,0,0,1,1,0,0,3041,16346,0,1,0,11,3,2,80,1,5,3,3,4,3,0,2
49,0,0,1,0,279,0,1,0,8,1,0,0,0,0,1,3,1,0,61,2,2,0,0,0,0,0,0,1,0,2,0,1,0,5130,24907,1,1,0,23,4,4,80,1,10,3,3,10,7,1,7
18,1,0,1,0,544,0,0,1,3,2,0,0,1,0,0,2,0,1,70,3,1,0,1,0,0,0,0,0,0,4,0,0,1,1569,18420,1,0,1,12,3,3,80,0,0,2,4,0,0,0,0
32,1,0,0,1,1045,0,0,1,4,4,0,0,1,0,0,4,1,0,32,1,3,0,0,0,0,0,0,0,1,4,0,1,0,10400,25812,1,1,0,11,3,3,80,0,14,2,2,14,8,9,8
24,1,0,0,1,240,1,0,0,22,1,0,0,0,0,0,4,1,0,58,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1555,11585,1,1,0,11,3,3,80,1,1,2,3,1,0,0,0
34,1,0,1,0,234,0,1,0,9,4,0,0,0,0,1,4,1,0,93,3,2,0,0,0,0,0,1,0,0,1,0,1,0,5346,6208,4,1,0,17,3,3,80,1,11,3,2,7,1,0,7
30,0,0,0,1,438,0,1,0,18,3,0,0,0,0,1,1,0,1,75,3,1,0,0,0,0,0,0,1,0,3,0,0,1,2632,23910,1,1,0,14,3,3,80,0,5,4,2,5,4,0,4
48,1,0,1,0,708,0,0,1,7,2,0,0,1,0,0,4,0,1,95,3,1,0,1,0,0,0,0,0,0,3,0,1,0,2655,11740,2,0,1,11,3,3,80,2,19,3,3,9,7,7,7
55,0,0,0,1,1136,0,1,0,1,4,0,0,1,0,0,2,1,0,81,4,4,1,0,0,0,0,0,0,0,4,1,0,0,14732,12414,2,1,0,13,3,4,80,2,31,4,4,7,7,0,0
50,1,0,0,1,410,0,0,1,28,3,0,1,0,0,0,4,1,0,39,2,3,0,0,0,0,0,0,0,1,1,1,0,0,10854,16586,4,0,1,13,3,2,80,1,20,3,3,3,2,2,0
34,1,0,1,0,988,1,0,0,23,3,0,0,0,0,0,2,0,1,43,3,3,0,0,0,0,0,0,0,0,1,1,0,0,9950,11533,9,0,1,15,3,3,80,3,11,2,3,3,2,0,2
39,0,0,0,1,1387,0,1,0,10,5,0,0,1,0,0,2,1,0,76,3,2,0,0,0,0,1,0,0,0,1,0,1,0,5377,3835,2,1,0,13,3,4,80,3,10,3,3,7,7,7,7
50,1,0,1,0,562,0,0,1,8,2,1,0,0,0,0,2,1,0,50,3,2,0,0,0,0,0,0,0,1,3,0,1,0,6796,23452,3,0,1,14,3,1,80,1,18,4,3,4,3,1,3
33,1,0,0,1,813,0,1,0,14,3,0,0,1,0,0,3,1,0,58,3,1,0,0,0,0,0,1,0,0,4,0,1,0,2436,22149,5,0,1,13,3,3,80,1,8,2,1,5,4,0,4
26,1,0,0,1,920,1,0,0,20,2,0,0,1,0,0,4,0,1,69,3,1,0,0,0,0,0,0,0,0,2,0,1,0,2148,6889,0,0,1,11,3,3,80,0,6,3,3,5,1,1,4
34,1,0,1,0,234,0,1,0,9,4,0,0,0,0,1,4,1,0,93,3,2,0,0,0,0,0,1,0,0,1,0,1,0,5346,6208,4,1,0,17,3,3,80,1,11,3,2,7,1,0,7
45,0,0,0,1,252,0,1,0,2,3,0,0,0,0,1,2,0,1,95,2,1,0,0,0,0,0,0,1,0,3,0,0,1,2274,6153,1,1,0,14,3,4,80,0,1,3,3,1,0,0,0
31,1,0,0,1,359,1,0,0,18,5,0,0,0,0,0,4,1,0,89,4,1,0,0,0,0,0,0,0,0,1,0,1,0,2956,21495,0,1,0,17,3,3,80,0,2,4,3,1,0,0,0
32,1,0,0,1,1033,0,1,0,9,3,0,0,1,0,0,1,0,1,41,3,1,0,0,0,0,0,1,0,0,1,0,0,1,4200,10224,7,1,0,22,4,1,80,0,10,2,4,5,4,0,4
33,1,0,0,1,118,0,0,1,16,3,0,1,0,0,0,1,0,1,69,3,2,0,0,0,0,0,0,0,1,1,0,0,1,5324,26507,5,1,0,15,3,3,80,0,6,3,3,3,2,0,2
33,0,0,0,1,134,0,1,0,2,3,0,0,0,0,1,3,1,0,90,3,1,0,0,0,0,0,0,1,0,4,0,0,1,2500,10515,0,1,0,14,3,1,80,0,4,2,4,3,1,0,2
34,0,0,0,1,401,0,1,0,1,3,0,0,0,0,1,4,0,1,86,2,1,0,0,0,0,0,1,0,0,2,0,1,0,3294,3708,5,1,0,17,3,1,80,1,7,2,2,5,4,0,2
